"","WinTrade","AnnRetTrade","AnnSharpeTrade","MaxDDTrade"
"600000",0.552730696798493,0.387865058979547,1.47634522000761,0.427418889318345
"600008",0.539092055485498,0.442658762806652,1.00438939975094,0.672897196261682
"600009",0.546629213483146,0.489807129786202,1.45427156748189,0.417328890028198
"600010",0.535478547854785,0.364361559452088,0.947373926441196,0.643399025500124
"600011",0.529644268774704,0.286498896420926,0.844751619087922,0.542503863987635
"600015",0.532042723631509,0.424185328109104,1.29938182670143,0.471581984756425
"600016",0.523584905660377,0.343046855085517,1.14500170795407,0.562809659296318
"600018",0.530650154798762,0.375104318625785,0.943808342214072,0.590291262135923
"600019",0.543952412425644,0.489730980772634,1.36838510419784,0.516949152542373
"600021",0.527044854881267,0.421041068605461,0.919767338127335,0.752844355616557
"600028",0.517730496453901,0.197188236683248,0.771798984689786,0.584801977278517
"600029",0.578947368421053,0.557407660229448,1.44115594768284,0.639593908629442
"600030",0.547967479674797,0.3140138087465,1.20117287295679,0.444687588887678
"600031",0.55,0.436223338094224,1.30369707935648,0.670967741935483
"600036",0.538060479666319,0.36123883401851,1.39591210462751,0.448125036045999
"600038",0.547394852479598,0.483431118842986,1.0973661989721,0.656034494364003
"600048",0.541082164328657,0.542419581134157,1.27309140152277,0.487969455250611
"600050",0.513167795334838,0.233097056513252,0.69852411955363,0.640978238270128
"600061",0.554285714285714,0.639399108207988,1.3706671449125,0.687588246263687
"600066",0.537333333333333,1.73730235948039,2.24362707290355,0.69249565227788
"600068",0.543360433604336,0.414698647038012,1.03139027310944,0.757770380548467
"600074",0.563095238095238,0.79725922533945,1.60488695382768,0.659470752089137
"600085",0.551145038167939,0.571528689621661,1.57385761887277,0.494811320754717
"600089",0.545981173062998,0.265303199355569,0.79832557630321,0.606014271151886
"600100",0.549397590361446,0.432772116699347,0.956582905291854,0.748806476193494
"600104",0.556609740670462,0.793747800008566,1.69259491325458,0.683273186410168
"600109",0.532355478861087,0.26013623858034,0.731806874723854,0.696056613496322
"600111",0.550847457627119,0.46973092639767,1.25367134079541,0.655241850860777
"600115",0.55614406779661,0.431615614861611,1.18843127743925,0.601168736303871
"600118",0.552396878483835,0.504837837012077,1.09708023455142,0.684794404268013
"600153",0.549613784907903,0.988685478699675,2.06333436196327,0.60341837073268
"600157",0.539398280802292,0.733202652548614,1.5890860211807,0.769425843918179
"600170",0.547013977128335,0.507794622244943,1.20239696336748,0.693868800914678
"600177",0.533762057877814,0.413876216604793,1.01388750738356,0.712927184212283
"600188",0.551498127340824,0.423619275981139,1.04337625346934,0.6005291005291
"600196",0.549555273189327,0.385426866704842,1.06887903550849,0.729065337890853
"600208",0.52129221732746,0.26972007441749,0.705530834656252,0.664700098328417
"600219",0.539067629678267,0.413386299315463,1.12823732987559,0.636310911368025
"600221",0.529950669485553,0.496695022082603,1.36922279851752,0.57486434961138
"600233",0.568481848184819,0.715576191113348,1.60090288574442,0.653765690376569
"600271",0.549756437021573,0.570161271508006,1.29563456962504,0.654476986100569
"600276",0.5440097799511,0.469761933074826,1.61455279158121,0.381061345393028
"600297",0.557768924302789,0.657226397253594,1.4843299407528,0.707237912315154
"600309",0.554449648711944,0.619299071926868,1.5465323457523,0.574735467889455
"600332",0.552631578947368,0.597821240409675,1.42180786581844,0.575836030204962
"600352",0.552029520295203,0.572624226622924,1.34316218087488,0.657254138266796
"600362",0.561461794019934,0.388987012600848,1.14005458160499,0.590733590733591
"600369",0.543948126801153,0.469732564130846,1.1285657556435,0.717347998065962
"600372",0.54656862745098,0.943808225099026,1.21102450516263,0.645422462113348
"600373",0.564564564564565,0.693344171236666,1.65075998177083,0.554482018250135
"600376",0.537248028045574,0.394913823533148,0.918353260421456,0.811009196718855
"600383",0.542914171656687,0.558628666183823,1.25545672191929,0.540279918879161
"600390",0.557232704402516,0.507497848388859,1.04433385375935,0.611230175739391
"600406",0.548549810844893,0.674920304675727,1.5507087609317,0.587395543175488
"600415",0.536,0.337696586774873,0.879357660008838,0.716314636240433
"600436",0.557956777996071,0.532690808595109,1.68767558736463,0.376815971488117
"600482",0.567045454545455,0.564815627174574,1.24589798664242,0.756665945979439
"600485",0.560215698022768,0.766623196313994,1.50026231305068,0.745686892958788
"600489",0.544933078393881,0.27976186596382,0.827155889643235,0.551476222647008
"600498",0.548057259713701,0.541011690196736,1.23197352651311,0.669362759355378
"600518",0.535534816941852,0.506268400788971,1.37910187124547,0.527449879193426
"600519",0.544660846205507,0.457815780928499,1.54229079841854,0.489664202881213
"600522",0.572803078896729,0.590555021296005,1.46657642963732,0.579318448883666
"600535",0.534990189666449,0.45922443950098,1.40635324205832,0.566726895634653
"600547",0.558325024925224,0.512815106659903,1.37248268072423,0.765488422405279
"600549",0.550872093023256,0.494809363095187,1.1145878622472,0.739843774659829
"600570",0.546816479400749,0.463932857358488,1.05443070869343,0.874572583782371
"600583",0.523595505617978,0.211103529368546,0.590972043581,0.662485065710872
"600585",0.546195652173913,0.402018389385575,1.0736479726743,0.662711877419265
"600588",0.559514783927218,0.481793973852557,1.04987011511124,0.787546863592482
"600606",0.548410938654841,0.678796732242728,1.36393083521927,0.735626535626536
"600637",0.561514195583596,0.85093806592391,1.73986736760734,0.765849103952079
"600649",0.533512064343164,0.553643179433454,1.31688327763888,0.767875123564238
"600660",0.535202863961814,0.67843760096493,1.66717939163038,0.65081342755295
"600663",0.546570397111913,0.461337468661929,1.08681925489749,0.534376377258703
"600674",0.553541076487252,0.445521034445172,1.23641567507674,0.539176626826029
"600682",0.54847104749512,0.854190765277565,2.21320638878542,0.490677580718509
"600685",0.541835905767669,0.507843331784487,1.13807358059931,0.71505360083491
"600688",0.53384912959381,0.306820549388091,0.694681730585653,0.649371184681674
"600690",0.561340941512126,0.779175211849336,1.94694336695952,0.543978173314278
"600703",0.54985119047619,0.765984913622319,1.7358291496742,0.53074930006718
"600704",0.54678007290401,0.46701640691555,0.942231325693217,0.787798240881086
"600739",0.561604584527221,0.389037477929917,1.17595111266141,0.613839992456683
"600741",0.563364055299539,0.837255658847186,1.78687248174621,0.595057471159345
"600795",0.521090201168073,0.33678799645224,0.971581147789899,0.644137931034483
"600804",0.549171270718232,0.534360520000323,1.14484940111047,0.687361687203565
"600816",0.556261919898284,0.844018643066033,1.62869418469643,0.602086602999825
"600820",0.534293948126801,0.41605399353273,0.993712905206107,0.666823087752229
"600827",0.55277401894452,0.44418877870054,1.08122950794837,0.544928654068647
"600837",0.534117647058823,0.268323512042288,0.932169157654274,0.601445172687864
"600871",0.533333333333333,0.295245170930228,0.65567542133187,0.827857480214626
"600886",0.522684897451833,0.383714042805841,1.0642833526388,0.654882408634461
"600887",0.551976573938507,0.746044303262562,1.88816323141359,0.520561987732872
"600893",0.550724637681159,0.601031694152972,1.28132346236337,0.693000178962338
"600895",0.545003543586109,0.323348767287423,0.781523400779134,0.692337064601931
"600900",0.543382352941176,0.465278277420591,1.64703661714102,0.610596456089424
"601006",0.522012578616352,0.266014466155967,0.879212647487798,0.622529163710594
"601009",0.547196593328602,0.435000457406552,1.31029019302662,0.50010736276868
"601088",0.551360842844601,0.437448104649243,1.23716246635025,0.564240790655885
"601099",0.534936138241923,0.29713331554136,0.787085890012234,0.666865138434059
"601111",0.562329390354868,0.566574573757506,1.53984603099737,0.607433909759491
"601166",0.534136546184739,0.331630073680452,1.24910095155742,0.512410941685897
"601169",0.522553782095767,0.301955348367531,1.00866078013179,0.618075651657674
"601186",0.511469838572642,0.246182340320972,0.700409091514763,0.601577168606834
"601318",0.527633851468048,0.371643183542658,1.32600606268882,0.5615867084695
"601328",0.521045918367347,0.277008812391502,0.894513875112667,0.536286459678116
"601333",0.54320987654321,0.274889243127327,0.752896563134441,0.63785046728972
"601390",0.51007326007326,0.29144602827204,0.844096075076401,0.712095787455355
"601398",0.530921052631579,0.315973236634134,1.20528976826845,0.35084392186611
"601600",0.55,0.360699318346604,0.983049371885193,0.659413434247871
"601601",0.552346570397112,0.350247316131315,1.04811618433243,0.666158092155191
"601628",0.534170153417015,0.218808086594718,0.819273223103365,0.583488581493538
"601766",0.526934378060725,0.386050560094924,1.07100130707912,0.767004749249829
"601857",0.515810276679842,0.11913546915218,0.512108922756952,0.524773952179851
"601866",0.51497769279796,0.245887661188307,0.623817581686195,0.736276567358896
"601872",0.527375707992448,0.272068459731077,0.683433868044824,0.70181137039558
"601898",0.563097514340344,0.309903518956687,0.920435762479144,0.648089048026777
"601899",0.540932642487047,0.363581560050455,1.21069689821819,0.628939828080229
"601919",0.557142857142857,0.426112288906511,1.17719323594795,0.681949788394894
"601939",0.530688158710477,0.323160733324395,1.1126175453426,0.414859786065337
"601958",0.568949771689498,0.273099349281024,0.737005418440343,0.754537522757028
"601988",0.517038007863696,0.276443272366478,1.03860602812029,0.401369602434849
"601991",0.524147727272727,0.144204148341157,0.420754723860545,0.655605324006404
"601998",0.497592295345104,0.287462915325503,0.917629008337503,0.522089122341922
"000001",0.557624113475177,0.360024859169426,1.36362797696562,0.46201777263769
"000002",0.538540596094553,0.529672637357784,1.41991990022737,0.548332379356298
"000008",0.568370986920333,0.742331132174272,1.73620308252755,0.56767955801105
"000060",0.538666666666667,0.351072255254415,0.81480822760862,0.761633382851546
"000063",0.561416729464959,0.49431060323308,1.35134257359297,0.54445096887845
"000069",0.541496598639456,0.422331377739423,1.18338051757487,0.556943423952976
"000100",0.536973047684865,0.601266898732548,1.43490020372253,0.617388578771174
"000157",0.557116104868914,0.405506305095961,1.27411030064736,0.630109670987039
"000338",0.552200172562554,0.397581714603619,1.17353444536234,0.727914925251217
"000402",0.547979797979798,0.402855532431582,0.943941660388856,0.508115737473536
"000413",0.548267326732673,0.660989671961421,1.46329681224413,0.607463718037319
"000415",0.564102564102564,0.667677631490854,1.47071643678202,0.607549857549857
"000423",0.537003058103976,0.398443348213574,1.18083796827064,0.580842264993573
"000425",0.562119895742832,0.476016740863866,1.36548072535173,0.521861777150917
"000503",0.558252427184466,0.519679241212411,1.11894276203891,0.788357757119977
"000538",0.536118980169972,0.402092616906014,1.3722422108813,0.48909803390833
"000540",0.553521126760563,1.5846351806958,1.95754226768411,0.720226908169451
"000559",0.547260273972603,0.795075195067641,1.52830167356181,0.631321370309952
"000568",0.54894283476899,0.5208893827708,1.46787351017736,0.598501513107513
"000623",0.563009972801451,0.367342842974575,1.12076822010312,0.52802619031517
"000625",0.525590551181102,0.514088298788537,1.14180105235098,0.814099007564271
"000627",0.547114252061249,0.503309228821805,1.1311101519878,0.683469440299796
"000630",0.545147679324894,0.614412787213787,1.70681203751553,0.522327272004615
"000671",0.529654036243822,0.714027984653018,1.61160039929772,0.628386535139883
"000686",0.538823529411765,0.320734188081602,0.82177901426441,0.69639824516865
"000709",0.53757225433526,0.32049006848528,0.862307408681827,0.663870546695015
"000723",0.563899868247694,0.64085468869865,1.40995653370959,0.693325067162638
"000725",0.53134110787172,0.392398589041706,1.17495387953585,0.622021365464379
"000728",0.5546875,0.400939299429136,1.05475243647524,0.63643331630046
"000738",0.567460317460317,0.485258680418716,1.01329300043338,0.680707735010402
"000750",0.538709677419355,1.36450447286607,1.16939057530594,0.830095248861842
"000768",0.547036082474227,0.438063315686667,1.01322934808078,0.668186528497409
"000783",0.546328671328671,0.42019097303865,1.13608502712646,0.592356773971971
"000792",0.545924967658473,0.219122849650841,0.563421971931863,0.749317330230262
"000826",0.553520320549514,0.573316820672049,1.4584494559653,0.479490022172949
"000839",0.56038338658147,0.552039156601677,1.23562037648924,0.623628790771762
"000858",0.549412577747063,0.59092611473104,1.81155855981137,0.428029141434039
"000876",0.542615484710475,0.555316179279898,1.31878540448473,0.736239495041949
"000895",0.550974512743628,0.718092622552006,1.76624682604314,0.7750178193596
"000898",0.534410112359551,0.310227353052075,0.86871553118765,0.614174382636407
"000938",0.57919621749409,0.726716501447412,1.41720901755652,0.637366935150865
"000959",0.524209167204648,0.38823141842324,0.979215515918853,0.778888834458987
"000961",0.55524278676988,0.474081786827469,1.06830530491209,0.665179766259256
"000963",0.525741029641186,0.554402130450385,1.65512484659229,0.465131211506629
"000983",0.565302144249513,0.406544524515402,1.10650091208408,0.563122638268636
"002007",0.550893550893551,0.327482642517623,0.970631911557492,0.759366300840918
"002008",0.562972292191436,0.77811363410888,1.65902100676916,0.561336393777098
"002024",0.549264705882353,0.288156282122007,0.784696800961308,0.605026357753129
"002027",0.580110497237569,0.775283860469512,1.48665105183728,0.641809290953546
"002044",0.553004726536124,0.851269323795703,1.86552455547132,0.659298016355345
"002065",0.540796963946869,0.839185548699703,1.7602162842875,0.649398907103825
"002074",0.555694618272841,0.792430921847096,1.53087949009586,0.66043188886666
"002081",0.548360655737705,0.64585668804009,1.59695086169624,0.751298528270105
"002142",0.53811320754717,0.478159382468334,1.42416038181461,0.518825100133513
"002146",0.554639175257732,0.751745358438632,1.51930223464407,0.59052333804809
"002153",0.547169811320755,0.357147523182742,0.846172701686657,0.748192496769014
"002174",0.557983193277311,0.858244526403459,1.74289536420652,0.550598006251291
"002202",0.558320373250389,0.488631193922224,1.2243280945222,0.586425632538313
"002230",0.548284625158831,0.724768035737857,1.4950256861935,0.593651700376476
"002236",0.556263269639066,0.743536504032605,1.87241212106792,0.481737632841087
"002241",0.548051948051948,0.686446297732984,1.65112002951312,0.595806344678418
