Date,High,Low,Open,Close,Volume,Adj Close
2003-01-02,1954.9599609375,1954.9599609375,1954.9599609375,1954.9599609375,0.0,1954.9599609375
2003-01-05,1981.0999755859375,1981.0999755859375,1981.0999755859375,1981.0999755859375,0.0,1981.0999755859375
2003-01-06,1992.4200439453125,1992.4200439453125,1992.4200439453125,1992.4200439453125,0.0,1992.4200439453125
2003-01-07,1987.989990234375,1987.989990234375,1987.989990234375,1987.989990234375,0.0,1987.989990234375
2003-01-08,1984.449951171875,1984.449951171875,1984.449951171875,1984.449951171875,0.0,1984.449951171875
2003-01-09,1998.9100341796875,1998.9100341796875,1998.9100341796875,1998.9100341796875,0.0,1998.9100341796875
2003-01-12,2006.1400146484375,2006.1400146484375,2006.1400146484375,2006.1400146484375,0.0,2006.1400146484375
2003-01-13,2003.550048828125,2003.550048828125,2003.550048828125,2003.550048828125,0.0,2003.550048828125
2003-01-14,2014.8299560546875,2014.8299560546875,2014.8299560546875,2014.8299560546875,0.0,2014.8299560546875
2003-01-15,2008.9300537109375,2008.9300537109375,2008.9300537109375,2008.9300537109375,0.0,2008.9300537109375
2003-01-16,2004.4100341796875,2004.4100341796875,2004.4100341796875,2004.4100341796875,0.0,2004.4100341796875
2003-01-19,1985.989990234375,1985.989990234375,1985.989990234375,1985.989990234375,0.0,1985.989990234375
2003-01-20,1979.780029296875,1979.780029296875,1979.780029296875,1979.780029296875,0.0,1979.780029296875
2003-01-21,1973.6099853515625,1973.6099853515625,1973.6099853515625,1973.6099853515625,0.0,1973.6099853515625
2003-01-22,1981.56005859375,1981.56005859375,1981.56005859375,1981.56005859375,0.0,1981.56005859375
2003-01-23,1989.27001953125,1989.27001953125,1989.27001953125,1989.27001953125,0.0,1989.27001953125
2003-01-26,1984.719970703125,1984.719970703125,1984.719970703125,1984.719970703125,0.0,1984.719970703125
2003-01-27,1973.510009765625,1973.510009765625,1973.510009765625,1973.510009765625,0.0,1973.510009765625
2003-01-28,1975.6700439453125,1975.6700439453125,1975.6700439453125,1975.6700439453125,0.0,1975.6700439453125
2003-01-29,1962.8199462890625,1962.8199462890625,1962.8199462890625,1962.8199462890625,0.0,1962.8199462890625
2003-01-30,1953.219970703125,1953.219970703125,1953.219970703125,1953.219970703125,0.0,1953.219970703125
2003-02-02,1958.449951171875,1958.449951171875,1958.449951171875,1958.449951171875,0.0,1958.449951171875
2003-02-03,1975.5799560546875,1975.5799560546875,1975.5799560546875,1975.5799560546875,0.0,1975.5799560546875
2003-02-04,1949.5699462890625,1949.5699462890625,1949.5699462890625,1949.5699462890625,0.0,1949.5699462890625
2003-02-06,1927.8800048828125,1927.8800048828125,1927.8800048828125,1927.8800048828125,0.0,1927.8800048828125
2003-02-09,1946.5999755859375,1946.5999755859375,1946.5999755859375,1946.5999755859375,0.0,1946.5999755859375
2003-02-10,1958.6199951171875,1958.6199951171875,1958.6199951171875,1958.6199951171875,0.0,1958.6199951171875
2003-02-11,1937.5400390625,1937.5400390625,1937.5400390625,1937.5400390625,0.0,1937.5400390625
2003-02-12,1923.050048828125,1923.050048828125,1923.050048828125,1923.050048828125,0.0,1923.050048828125
2003-02-13,1920.9300537109375,1920.9300537109375,1920.9300537109375,1920.9300537109375,0.0,1920.9300537109375
2003-02-16,1946.9200439453125,1946.9200439453125,1946.9200439453125,1946.9200439453125,0.0,1946.9200439453125
2003-02-17,1947.030029296875,1947.030029296875,1947.030029296875,1947.030029296875,0.0,1947.030029296875
2003-02-18,1952.27001953125,1952.27001953125,1952.27001953125,1952.27001953125,0.0,1952.27001953125
2003-02-19,1936.0899658203125,1936.0899658203125,1936.0899658203125,1936.0899658203125,0.0,1936.0899658203125
2003-02-20,1916.2900390625,1916.2900390625,1916.2900390625,1916.2900390625,0.0,1916.2900390625
2003-02-23,1905.8199462890625,1902.8699951171875,1905.8199462890625,1902.8699951171875,0.0,1902.8699951171875
2003-02-24,1902.530029296875,1869.719970703125,1902.530029296875,1869.719970703125,0.0,1869.719970703125
2003-02-25,1873.9300537109375,1870.06005859375,1870.06005859375,1873.9300537109375,0.0,1873.9300537109375
2003-02-26,1875.449951171875,1871.3800048828125,1874.22998046875,1875.449951171875,0.0,1875.449951171875
2003-02-27,1880.8499755859375,1875.449951171875,1875.449951171875,1880.8499755859375,0.0,1880.8499755859375
2003-03-02,1886.1199951171875,1879.52001953125,1880.8499755859375,1886.1199951171875,0.0,1886.1199951171875
2003-03-03,1902.1700439453125,1882.52001953125,1886.1199951171875,1901.3900146484375,0.0,1901.3900146484375
2003-03-04,1910.3299560546875,1893.5999755859375,1901.3900146484375,1910.3299560546875,0.0,1910.3299560546875
2003-03-05,1917.219970703125,1900.760009765625,1910.3299560546875,1909.9599609375,0.0,1909.9599609375
2003-03-06,1912.6500244140625,1899.6199951171875,1909.9599609375,1902.489990234375,0.0,1902.489990234375
2003-03-09,1908.780029296875,1897.239990234375,1902.489990234375,1907.52001953125,0.0,1907.52001953125
2003-03-10,1907.52001953125,1895.18994140625,1907.52001953125,1901.8599853515625,0.0,1901.8599853515625
2003-03-11,1908.06005859375,1892.72998046875,1901.8599853515625,1893.5799560546875,0.0,1893.5799560546875
2003-03-12,1893.5799560546875,1869.8900146484375,1893.5799560546875,1872.949951171875,0.0,1872.949951171875
2003-03-13,1900.6500244140625,1872.949951171875,1872.949951171875,1898.449951171875,0.0,1898.449951171875
2003-03-16,1900.010009765625,1884.9200439453125,1898.449951171875,1888.7900390625,0.0,1888.7900390625
2003-03-17,1913.5799560546875,1888.7900390625,1888.7900390625,1912.02001953125,0.0,1912.02001953125
2003-03-18,1912.02001953125,1895.8599853515625,1912.02001953125,1895.8599853515625,0.0,1895.8599853515625
2003-03-19,1905.4599609375,1894.0799560546875,1895.8599853515625,1902.0699462890625,0.0,1902.0699462890625
2003-03-20,1910.5999755859375,1898.699951171875,1902.0699462890625,1908.030029296875,0.0,1908.030029296875
2003-03-23,1919.5699462890625,1908.030029296875,1908.030029296875,1916.43994140625,0.0,1916.43994140625
2003-03-24,1916.43994140625,1897.25,1916.43994140625,1905.4100341796875,0.0,1905.4100341796875
2003-03-25,1911.0999755859375,1901.1400146484375,1905.4100341796875,1908.1600341796875,0.0,1908.1600341796875
2003-03-26,1915.56005859375,1899.6199951171875,1908.1600341796875,1914.0799560546875,0.0,1914.0799560546875
2003-03-27,1921.469970703125,1908.43994140625,1914.0799560546875,1919.22998046875,0.0,1919.22998046875
2003-03-30,1934.6199951171875,1909.06005859375,1919.22998046875,1931.6099853515625,0.0,1931.6099853515625
2003-03-31,1931.6099853515625,1914.6700439453125,1931.6099853515625,1924.77001953125,0.0,1924.77001953125
2003-04-01,1942.8199462890625,1924.3800048828125,1924.77001953125,1933.5999755859375,0.0,1933.5999755859375
2003-04-02,1943.77001953125,1925.260009765625,1933.5999755859375,1931.6099853515625,0.0,1931.6099853515625
2003-04-03,1947.52001953125,1925.199951171875,1931.6099853515625,1945.97998046875,0.0,1945.97998046875
2003-04-06,1978.31005859375,1945.8199462890625,1945.97998046875,1975.5899658203125,0.0,1975.5899658203125
2003-04-07,1983.6600341796875,1972.06005859375,1975.5899658203125,1972.06005859375,0.0,1972.06005859375
2003-04-08,1976.1700439453125,1967.3900146484375,1972.06005859375,1974.530029296875,0.0,1974.530029296875
2003-04-09,1974.530029296875,1942.1500244140625,1974.530029296875,1947.300048828125,0.0,1947.300048828125
2003-04-10,1961.7099609375,1946.2900390625,1947.300048828125,1959.8299560546875,0.0,1959.8299560546875
2003-04-13,1987.5799560546875,1959.8299560546875,1959.8299560546875,1981.719970703125,0.0,1981.719970703125
2003-04-14,2006.1199951171875,1981.719970703125,1981.719970703125,2006.1199951171875,0.0,2006.1199951171875
2003-04-15,2006.1600341796875,1977.52001953125,2006.1199951171875,1981.4200439453125,0.0,1981.4200439453125
2003-04-16,1983.4100341796875,1970.3299560546875,1981.4200439453125,1970.3299560546875,0.0,1970.3299560546875
2003-04-21,1974.93994140625,1964.3499755859375,1970.3299560546875,1964.43994140625,0.0,1964.43994140625
2003-04-22,1983.6600341796875,1964.43994140625,1964.43994140625,1978.8900146484375,0.0,1978.8900146484375
2003-04-23,2002.75,1978.8900146484375,1978.8900146484375,1994.3599853515625,0.0,1994.3599853515625
2003-04-27,1994.3599853515625,1973.510009765625,1994.3599853515625,1973.6300048828125,0.0,1973.6300048828125
2003-04-28,1995.31005859375,1973.6300048828125,1973.6300048828125,1993.0400390625,0.0,1993.0400390625
2003-04-29,2015.1099853515625,1992.3399658203125,1993.0400390625,2013.31005859375,0.0,2013.31005859375
2003-04-30,2013.489990234375,1995.8800048828125,2013.31005859375,1999.43994140625,0.0,1999.43994140625
2003-05-01,1999.43994140625,1953.1199951171875,1999.43994140625,1955.449951171875,0.0,1955.449951171875
2003-05-04,1963.2900390625,1950.1800537109375,1955.449951171875,1960.4200439453125,0.0,1960.4200439453125
2003-05-05,1979.75,1959.06005859375,1960.4200439453125,1977.8699951171875,0.0,1977.8699951171875
2003-05-06,1989.0999755859375,1976.4599609375,1977.8699951171875,1978.06005859375,0.0,1978.06005859375
2003-05-07,1981.239990234375,1964.77001953125,1978.06005859375,1977.8599853515625,0.0,1977.8599853515625
2003-05-08,1990.2099609375,1970.4300537109375,1977.8599853515625,1979.4300537109375,0.0,1979.4300537109375
2003-05-11,2003.8399658203125,1979.4300537109375,1979.4300537109375,2000.4100341796875,0.0,2000.4100341796875
2003-05-12,2013.06005859375,2000.4100341796875,2000.4100341796875,2009.77001953125,0.0,2009.77001953125
2003-05-13,2019.3699951171875,2004.9599609375,2009.77001953125,2017.280029296875,0.0,2017.280029296875
2003-05-14,2023.260009765625,2010.8599853515625,2017.280029296875,2019.010009765625,0.0,2019.010009765625
2003-05-15,2021.77001953125,2013.010009765625,2019.010009765625,2020.0999755859375,0.0,2020.0999755859375
2003-05-18,2023.239990234375,2008.6600341796875,2020.0999755859375,2009.6300048828125,0.0,2009.6300048828125
2003-05-19,2013.47998046875,1997.6500244140625,2009.6300048828125,2009.6099853515625,0.0,2009.6099853515625
2003-05-20,2022.9300537109375,2000.6800537109375,2009.6099853515625,2013.219970703125,0.0,2013.219970703125
2003-05-21,2040.3599853515625,2013.219970703125,2013.219970703125,2033.1199951171875,0.0,2033.1199951171875
2003-05-22,2044.77001953125,2033.1199951171875,2033.1199951171875,2044.77001953125,0.0,2044.77001953125
2003-05-25,2052.179931640625,2044.4599609375,2044.77001953125,2048.010009765625,0.0,2048.010009765625
2003-05-26,2059.280029296875,2048.010009765625,2048.010009765625,2058.659912109375,0.0,2058.659912109375
2003-05-27,2072.77001953125,2058.659912109375,2058.659912109375,2064.52001953125,0.0,2064.52001953125
2003-05-28,2085.3798828125,2060.840087890625,2064.52001953125,2084.760009765625,0.0,2084.760009765625
2003-05-29,2091.60009765625,2077.929931640625,2084.760009765625,2087.06005859375,0.0,2087.06005859375
