Date,High,Low,Open,Close,Volume,Adj Close
2002-01-02,848.0999755859375,836.969970703125,847.6099853515625,843.75,508100,843.75
2002-01-03,845.0700073242188,839.219970703125,843.75,842.25,604500,842.25
2002-01-04,844.010009765625,838.8099975585938,842.25,841.4400024414062,622300,841.4400024414062
2002-01-07,842.5700073242188,837.3300170898438,841.4400024414062,837.3300170898438,570900,837.3300170898438
2002-01-08,837.3300170898438,833.0599975585938,837.3300170898438,836.2000122070312,565300,836.2000122070312
2002-01-09,844.4000244140625,836.1500244140625,836.2000122070312,841.1599731445312,611000,841.1599731445312
2002-01-10,842.010009765625,836.47998046875,841.1599731445312,836.8300170898438,634100,836.8300170898438
2002-01-11,837.8200073242188,833.4199829101562,836.8300170898438,834.0700073242188,543000,834.0700073242188
2002-01-14,836.3800048828125,829.4299926757812,834.0700073242188,829.7899780273438,582000,829.7899780273438
2002-01-15,835.5800170898438,829.6400146484375,829.7899780273438,835.52001953125,520500,835.52001953125
2002-01-16,835.6599731445312,828.280029296875,835.52001953125,829.4199829101562,584400,829.4199829101562
2002-01-17,835.219970703125,829.2999877929688,829.4199829101562,835.219970703125,492600,835.219970703125
2002-01-18,836.9600219726562,829.3900146484375,835.219970703125,830.6400146484375,463900,830.6400146484375
2002-01-22,832.6699829101562,822.3800048828125,830.6400146484375,823.4000244140625,562600,823.4000244140625
2002-01-23,830.4000244140625,821.8300170898438,823.4000244140625,830.3900146484375,527800,830.3900146484375
2002-01-24,835.5399780273438,829.8800048828125,830.3900146484375,834.3499755859375,559300,834.3499755859375
2002-01-25,839.1099853515625,833.02001953125,834.3499755859375,835.8200073242188,477400,835.8200073242188
2002-01-28,836.8400268554688,830.2000122070312,835.8200073242188,833.8200073242188,415200,833.8200073242188
2002-01-29,836.8200073242188,824.72998046875,833.8200073242188,826.6900024414062,625600,826.6900024414062
2002-01-30,834.969970703125,822.5399780273438,826.6900024414062,834.969970703125,690500,834.969970703125
2002-01-31,842.4099731445312,834.0800170898438,834.969970703125,842.4099731445312,583500,842.4099731445312
2002-02-01,844.739990234375,841.1500244140625,842.4099731445312,843.6699829101562,496900,843.6699829101562
2002-02-04,844.1199951171875,835.4099731445312,843.6699829101562,836.6400146484375,533300,836.6400146484375
2002-02-05,836.6400146484375,829.3499755859375,836.6400146484375,831.75,631600,831.75
2002-02-06,834.780029296875,826.8200073242188,831.75,827.02001953125,648600,827.02001953125
2002-02-07,828.3099975585938,821.1199951171875,827.02001953125,821.8699951171875,595800,821.8699951171875
