"","WinTrade","AnnRetTrade","AnnSharpeTrade","MaxDDTrade"
"MAT",0.474855729596043,-0.0726051277012279,-0.303461909430342,0.736792048912199
"MSI",0.477954144620811,0.0967201180429316,0.40937637626694,0.454338741954674
"XL",0.478625314333613,0.0250238543082892,0.107008516135981,0.58476805961471
"EW",0.476521739130435,0.086516737726242,0.322603423054377,0.650307968613809
"AMZN",0.486295313881521,0.183231710684169,0.693120411524882,0.455817070227894
"NWL",0.446140035906643,-0.0765574556280215,-0.307374651480326,0.782407077571499
"ROP",0.479925303454715,0.120981429967202,0.646293745187569,0.39305860604285
"HCP",0.465473145780051,-0.0828066001414792,-0.365286681804614,0.796185362856505
"BMY",0.439927732610659,-0.153073478504742,-0.811697930242475,0.773546788496553
"NFLX",0.489722966934763,0.5808556535853,1.23591458657123,0.618847295186444
"EMN",0.47329650092081,0.0883859228833873,0.362568989726056,0.611326214200085
"IP",0.493230174081238,0.129998233744671,0.463935713549381,0.507933346608572
"AMGN",0.472711267605634,0.0494324873746125,0.250859943759371,0.247892508018688
"HCN",0.475680131904369,-0.0900006532420711,-0.47620533342195,0.733597207886861
"REGN",0.472527472527473,0.367763119752285,0.925666418578749,0.472205315648534
"DHR",0.436781609195402,-0.0543578691341404,-0.314354426682946,0.615296765871189
"SCG",0.452402538531278,-0.13701579318893,-0.857411347077112,0.773107658877705
"PLD",0.492673992673993,0.122928022231166,0.505907551682981,0.581173953821121
"BXP",0.49237668161435,0.118653796809366,0.553728777300324,0.485454693701409
"CME",0.455535390199637,0.0591398304859083,0.26793458216994,0.386456266477109
"AVB",0.489504617968094,0.148412696713275,0.658579876281418,0.525528083455476
"AEP",0.464131374243734,-0.0710503051385696,-0.503003558203131,0.569096373181379
"EL",0.463392857142857,0.0796075294136346,0.362541199255156,0.558767709334981
"PPL",0.426005132591959,-0.218032620207333,-1.50750820763985,0.839404873337082
"VTR",0.481046931407942,0.0209030493457662,0.094463305032357,0.678926982123099
"CHRW",0.476962457337884,0.0312530512664317,0.163069938473861,0.537959925044929
"EIX",0.465870307167235,-0.0539911289511686,-0.343770609023099,0.493324549313951
"VNO",0.462897526501767,0.0360374611783291,0.164847928221162,0.659761971832506
"TWX",0.46843549862763,-0.0147367989868859,-0.07577669189291,0.534499818570078
"CI",0.490771812080537,0.125537252276934,0.56401037327861,0.33978043668688
"NEE",0.476666666666667,-0.0204027192014401,-0.141468999018867,0.540104059800192
"D",0.463611859838275,-0.047065488515737,-0.340111449167018,0.532871169624312
"EXC",0.413640389725421,-0.180960430922666,-1.11274675111959,0.797675787632642
"PSA",0.501721170395869,0.120784835725468,0.617417285411532,0.455984100160212
"DUK",0.436781609195402,-0.102872672286617,-0.827109065312077,0.605927091237199
"SBUX",0.469101123595506,0.0482100391825714,0.211741272919363,0.370132315868083
"MMC",0.465918203688853,-0.0290497674825362,-0.175103581263354,0.432334024966851
"GRMN",0.457092819614711,0.00529937889921575,0.0206255535534743,0.677856814420531
"DGX",0.441176470588235,-0.0956545818772557,-0.569975018540494,0.635278848976926
"GT",0.454943132108486,-0.0918745291492391,-0.270814124002253,0.885774897554694
"SO",0.427542754275428,-0.136203653062607,-1.19632390162506,0.683041914664737
"BMS",0.46927374301676,-0.0426779538967225,-0.246626877724185,0.650233927183296
"CELG",0.488250652741514,0.00134863999008463,0.00538754888441137,0.585525641848383
"AEE",0.471544715447154,-0.0800037459099571,-0.526436249314141,0.634343168438007
"PFE",0.39402697495183,-0.228067251091173,-1.46277795752535,0.860396284882316
"AIV",0.48349687778769,0.155349950497615,0.639726483929077,0.409166178778127
"CNP",0.449066213921902,-0.159474175991855,-0.942772000380451,0.778058606823431
"AON",0.47898493259318,0.0108918122273729,0.0663329895582434,0.380967672986619
"FFIV",0.499550763701707,0.320015154314475,0.877063891708752,0.665132136190465
"MDT",0.458333333333333,-0.10241104216281,-0.572048871821788,0.661198202650787
"PRGO",0.47972972972973,0.0660716146603476,0.244152761187795,0.748851535125968
"BIIB",0.464046021093001,0.0546218798136964,0.217209906002448,0.579369527898872
"EQR",0.476627712854758,0.0873414302463668,0.380042587054321,0.613233433603929
"PGR",0.447227191413238,-0.110203204432048,-0.635423332610734,0.70432716868605
"NKE",0.429897864438254,-0.105509083359315,-0.539534675974044,0.736664366786165
"PAYX",0.461148648648649,-0.0951240266355673,-0.605357591722186,0.644623941307813
"JCI",0.460893854748603,-0.0658643549301448,-0.338177905868483,0.662558172561387
"MON",0.460161145926589,0.038305351064198,0.167262043088648,0.531452847945479
"PNC",0.467178175618073,0.0337579153988214,0.14421619575676,0.711379093471318
"XEL",0.456034482758621,-0.13375706727264,-1.04615246649261,0.682905894592239
"MO",0.462019660411081,-0.113959981537854,-0.876734384624178,0.6617384947342
"SNI",0.472677595628415,0.0679105316281053,0.31016988298787,0.527943125074422
"HSY",0.464985994397759,0.0642698882751397,0.396173273111574,0.394629173399379
"FOXA",0.453477868112014,-0.0142595482728126,-0.0574010933891816,0.657008623058849
"KEY",0.462356067316209,-0.1054280606588,-0.361583409322603,0.819638101959215
"ABT",0.431777378815081,-0.162486783960749,-1.04925032013147,0.78641078390262
