"","WinTrade","AnnRetTrade","AnnSharpeTrade","MaxDDTrade"
"MAT",0.500959692898273,0.0200967038798739,0.100579273124561,0.749633204391438
"MSI",0.511494252873563,0.158328068302592,0.991578308882376,0.393900384581978
"XL",0.506403940886699,0.00317622774159201,0.0187776354001132,0.79309404094823
"EW",0.543518518518519,0.163313403968302,0.764941098678307,0.351219053043119
"AMZN",0.545365853658537,0.285546809961496,1.22031798263282,0.334846926354979
"NWL",0.497575169738118,0.0811780319826299,0.426182335995475,0.515579918728699
"ROP",0.534584980237154,0.124114112878127,0.849134956139013,0.330806261555932
"HCP",0.523853211009174,0.0173359486297946,0.0962434670453384,0.715795503003708
"BMY",0.48377581120944,-0.133715971179446,-0.804933066042682,0.808308220963411
"NFLX",0.530776092774309,0.471225276005268,1.14755709077035,0.709438017263324
"EMN",0.506103286384976,0.0449094801641237,0.219085114882405,0.709951264357087
"IP",0.514312977099237,0.134553338142426,0.722776471490199,0.683831688159502
"AMGN",0.503921568627451,0.0321047557480832,0.186318364777422,0.552250582046669
"HCN",0.541742286751361,0.0382921114007365,0.240943469056867,0.583287945539834
"REGN",0.504079782411605,0.318081579495212,1.05197908825387,0.641506929189519
"DHR",0.477653631284916,-0.00700284908647648,-0.0467915137099135,0.641931734452475
"SCG",0.494796594134342,-0.0572995379259544,-0.431022769932074,0.680840054639671
"PLD",0.541446208112875,0.164901321475671,0.903104419442738,0.492029673916251
"BXP",0.534769833496572,0.116783237269397,0.761693300888383,0.551365757168689
"CME",0.491493383742911,0.0518929728871989,0.312742125730199,0.633820868235136
"AVB",0.536144578313253,0.1443482960907,0.908500135422491,0.548623369998917
"AEP",0.528281750266809,-0.0274333042236265,-0.247708633342037,0.566157686425338
"EL",0.509300265721878,0.137317397871601,0.704152537738695,0.510965372370109
"PPL",0.494402985074627,-0.0785032192834625,-0.62653420687442,0.701659887083472
"VTR",0.550196850393701,0.105895531752754,0.642890071562798,0.441187829630236
"CHRW",0.510028653295129,-0.0370144350852771,-0.215849435161947,0.727458350924501
"EIX",0.497589199614272,-0.029996874958738,-0.252295465890557,0.603017921296329
"VNO",0.514732965009208,0.111977800769556,0.671964437547465,0.516750498237351
"TWX",0.510777881911903,0.0478004267162617,0.295305567733799,0.622410459187835
"CI",0.53981385729059,0.155584930584028,0.955707193551555,0.376470811799031
"NEE",0.529304029304029,0.0658210280716703,0.575182594644269,0.366727254401281
"D",0.485177865612648,-0.0370643533705362,-0.325003842915361,0.604730575252859
"EXC",0.506545820745216,-0.0235068367652749,-0.172430159216848,0.570994152324144
"PSA",0.543458371454712,0.1228282195191,0.892281373941244,0.413451994876745
"DUK",0.494174757281553,-0.0540814213564324,-0.50180774684986,0.597357327999569
"SBUX",0.519417475728155,0.108587676429745,0.615549074044012,0.520945779520517
"MMC",0.485119047619048,-0.00412510133506168,-0.0334080491092325,0.57744032402045
"GRMN",0.500920810313076,0.0514637366179507,0.254911066902292,0.710739691226533
"DGX",0.512081784386617,-0.0242563185625024,-0.16117641902759,0.649273170682522
"GT",0.516003879728419,0.0627372465593102,0.24410312205111,0.864646472100358
"SO",0.480916030534351,-0.0960986525665287,-0.976148415788456,0.663577962292091
"BMS",0.520613614573346,-0.00462244872287579,-0.0314450694454404,0.615269289730757
"CELG",0.527410207939509,0.118938552405839,0.594772314390559,0.386299113567146
"AEE",0.506353861192571,0.0101732299184027,0.0833140432676529,0.480304518608479
"PFE",0.463068181818182,-0.07175104682022,-0.567694537165822,0.698092602609561
"AIV",0.507272727272727,0.101541863964611,0.585344525130712,0.660756491254374
"CNP",0.480839416058394,-0.0566279316942824,-0.405821937194128,0.639701869236899
"AON",0.505802707930368,0.00531795462505971,0.0387598674739827,0.540906992021835
"FFIV",0.529242569511026,0.220886199001857,0.812824643133279,0.692966549040552
"MDT",0.510496183206107,0.00728857470170172,0.0515637326858112,0.536620802191062
"PRGO",0.510521500457457,0.118757137683807,0.49263393907727,0.711453482627909
"BIIB",0.531598513011152,0.127381068524886,0.541484321416776,0.620037131991967
"EQR",0.503336510962822,0.0234729721489849,0.155272792526987,0.775086493046513
"PGR",0.487179487179487,0.0172021041440524,0.121336039902768,0.621882870555901
"NKE",0.504050405040504,-0.0259154201123028,-0.159676843749983,0.737707622299489
"PAYX",0.507042253521127,-0.00646432108472706,-0.0530543993040748,0.575478319211005
"JCI",0.493908153701968,-0.0292836573204215,-0.179713493754436,0.722271406985431
"MON",0.501440922190202,0.0563524223009451,0.33177565617909,0.663856296025771
"PNC",0.535880708294501,0.146417920251739,0.840327301308489,0.594285669797045
"XEL",0.494883720930233,-0.0458339459054873,-0.415576312315059,0.566271252992574
"MO",0.506261180679785,-0.0281774681241642,-0.236842473520658,0.553989643659902
"SNI",0.49480642115203,0.00923391918789318,0.0526999507951696,0.712210631557641
"HSY",0.510962821734986,0.0934904497685611,0.704089349111569,0.336370315737439
"FOXA",0.512723845428841,0.110769062463937,0.558921236152729,0.526137089636684
"KEY",0.495660559305689,0.00372152032420175,0.0178436880209988,0.836795911338846
"ABT",0.467483506126296,-0.0656890089559917,-0.527683031962139,0.5758088810321
"ALL",0.5,0.0700056369400964,0.500441593026593,0.400513539535495
"ESS",0.52018779342723,0.127666006359059,0.839661576043678,0.555496794574816
"RSG",0.5,-0.0298860310373259,-0.219837292739292,0.701648200509461
"MDLZ",0.488235294117647,-0.0159854232835295,-0.120904492518513,0.483409572278731
"AFL",0.509191176470588,0.0209405695581834,0.120209712955821,0.796591322984257
"AME",0.536388140161725,0.0937951749629905,0.543867398414343,0.483871582535082
"CCI",0.496821071752952,0.0126258616077232,0.082477956221766,0.664671402347688
"BSX",0.467544684854186,-0.0169146038955445,-0.0821254081223675,0.740077098440803
"SRE",0.502283105022831,-0.0282151269299819,-0.221372914446211,0.595640489088535
"DTE",0.509541984732824,-0.00877584679498175,-0.0740925546938195,0.511963317965122
"MET",0.515740740740741,0.0811308110594404,0.376151951332405,0.690172741923601
"NRG",0.51098376313276,0.0133265788902765,0.0538808861684913,0.714820831391933
"PBCT",0.488151658767773,-0.116306454088494,-0.855480146075145,0.732953583287527
"VFC",0.514719848053181,0.0466626514760491,0.27608816794444,0.542417338430145
"PNW",0.508675799086758,0.036808990202678,0.310833928519247,0.36572489637599
"WEC",0.536347517730496,0.0359694424553348,0.292698934676438,0.336383961112513
