"","WinTrade","AnnRetTrade","AnnSharpeTrade","MaxDDTrade"
"MAT",0.562291805463025,0.206808284212206,0.848545774706212,0.653783949346572
"MSI",0.557714958775029,0.358331289526622,1.80221843900258,0.287833071201475
"XL",0.564367816091954,0.327819223311951,1.58583873684759,0.270297649851866
"EW",0.569462647444299,0.351754702812905,1.25721478986844,0.440371518011215
"AMZN",0.56261453879047,0.491783887025268,1.72409866059248,0.374205136716262
"NWL",0.551143200962696,0.353732325183626,1.46646997519997,0.441516253996079
"ROP",0.577472527472527,0.369041280111311,1.8898181438811,0.252912983239381
"HCP",0.578606158833063,0.26849860441661,1.1747146743591,0.442180146730522
"BMY",0.568259385665529,0.281413824412913,1.32151585503982,0.382013755183313
"NFLX",0.570175438596491,0.725518210657754,2.09090008061206,0.340880206604636
"EMN",0.569343065693431,0.331326546171467,1.49539162721876,0.376679634106523
"IP",0.556862745098039,0.433928612348768,1.8196777161356,0.297412236930163
"AMGN",0.556735235567352,0.290666952161155,1.40877153550026,0.262036135738755
"HCN",0.585908529048208,0.286174402006706,1.49932192256082,0.317906863036911
"REGN",0.56353591160221,0.586595326969734,1.71119266029772,0.386794278325723
"DHR",0.556280587275693,0.355375489635879,1.3691412568603,0.274554423506919
"SCG",0.550604710375557,0.179275242589155,1.14815197458486,0.315830222147765
"PLD",0.570538243626062,0.42282261420676,1.78895643590235,0.386175289145494
"BXP",0.559870550161812,0.309552110117535,1.6939388945593,0.241926381988863
"CME",0.567077122488658,0.392892102843636,2.02170568031295,0.171122342872647
"AVB",0.577910447761194,0.352988260045392,1.85371161431512,0.199997239695888
"AEP",0.58183990442055,0.24235050357556,1.68478207257894,0.17022782130365
"EL",0.551034975017844,0.303254528269166,1.47871530923969,0.329415006408972
"PPL",0.566441441441441,0.208135619431929,1.36253373059512,0.219005803528265
"VTR",0.583284628872005,0.248840268050498,1.11134654027315,0.494050158395479
"CHRW",0.573903002309469,0.235706133000008,1.15074935075145,0.292488702684412
"EIX",0.563564131668558,0.243216389339698,1.45118025887912,0.183551730909848
"VNO",0.556676557863501,0.303482691056218,1.55955400926311,0.284251376398924
"TWX",0.562234365513054,0.32252053762259,1.68832362007625,0.306261927004689
"CI",0.572570725707257,0.422437743984106,1.90055100647169,0.26394536015357
"NEE",0.585706609349812,0.316123273706573,2.05546691983046,0.139763612063515
"D",0.571172248803828,0.230343623162919,1.60259243564306,0.161052700284637
"EXC",0.551328068916009,0.14125591258895,0.849279617859458,0.326518905700836
"PSA",0.57056562328391,0.329327698062574,1.7390759854329,0.264706523751265
"DUK",0.565955117679256,0.207694392218211,1.47333191410584,0.230800154367552
"SBUX",0.565467625899281,0.398268360053381,1.85344588911328,0.297997830829207
"MMC",0.564302884615385,0.304064466187602,1.90487974781754,0.182771878567749
"GRMN",0.556077904633983,0.339050750411557,1.55292530318595,0.465799446256118
"DGX",0.552171460800902,0.216190932961117,1.13810870300433,0.300511139737059
"GT",0.556803995006242,0.427655512237434,1.35398932670408,0.527044039821185
"SO",0.571428571428571,0.160472933665034,1.3087905779358,0.192954797992869
"BMS",0.556125356125356,0.206405620231884,1.17177236067445,0.297521449836216
"CELG",0.569035239745812,0.367666448868379,1.36940498217541,0.421628005585839
"AEE",0.568143578238923,0.271201517699756,1.64020802910386,0.200780287592589
"PFE",0.537857142857143,0.206045078285439,1.37753697000594,0.263422276451175
"AIV",0.566090351366425,0.404516309104725,1.79231258584451,0.267336980720351
"CNP",0.56293049467752,0.247248733082618,1.49827989838461,0.250063953733133
"AON",0.57447973713034,0.299598332484156,1.67547868692143,0.257245189012734
"FFIV",0.563106796116505,0.394994695786,1.31717910977695,0.530378813204405
"MDT",0.557606263982103,0.265530683666771,1.4082807635165,0.291538906222757
"PRGO",0.560179257362356,0.340090391577838,1.30261822294089,0.528368158627464
"BIIB",0.562797012898846,0.418720492615334,1.59689217599749,0.263624790084148
"EQR",0.582781456953642,0.347299415012607,1.83387333124662,0.215642963541487
"PGR",0.565,0.331002139930143,1.89975579840757,0.221057457096444
"NKE",0.561579651941098,0.288426168910744,1.41638282450955,0.231129560612935
"PAYX",0.564587973273942,0.269902016801243,1.65416664602616,0.236266098409059
"JCI",0.553449583017437,0.266635697640431,1.49769007791362,0.265094409395263
"MON",0.553444180522565,0.291112391025873,1.63225917979282,0.21434182179256
"PNC",0.578512396694215,0.382781383934711,2.35678838708978,0.21065366324717
"XEL",0.574551569506726,0.237689866617517,1.6481829733577,0.146164500286505
"MO",0.588297872340426,0.302827761095509,1.99717781335492,0.203792531960631
"SNI",0.568032786885246,0.29617086419591,1.57655126214639,0.375316912587747
"HSY",0.558375634517767,0.290146421417707,1.83880034643889,0.179681896664101
"FOXA",0.540408163265306,0.344308162893307,1.55603876409454,0.294441092854892
"KEY",0.557367501456028,0.457236440404797,1.7285194626755,0.406365482974522
"ABT",0.55232909860859,0.207069719167802,1.25816726122885,0.299812828945504
"ALL",0.569192235441453,0.3454164677267,1.98258781287087,0.345374235079402
"ESS",0.573707370737074,0.350745442824383,1.8080165621371,0.209684796965305
"RSG",0.581483486735246,0.306176596087021,1.86449340931126,0.243423719725539
"MDLZ",0.558255451713396,0.214779978213358,1.24034462797004,0.237448240013701
"AFL",0.582584657912923,0.353102365329784,2.21359568880158,0.179776661840808
"AME",0.570150922302963,0.297769106362393,1.39322718423839,0.324883118969722
"CCI",0.564573041637262,0.319300029739105,1.96598535917615,0.197318290003718
"BSX",0.532894736842105,0.360634776902561,1.39923468831475,0.389618351212002
