"","WinTrade","AnnRetTrade","AnnSharpeTrade","MaxDDTrade"
"MAT",0.584053794428434,0.164171670948132,0.903921489784407,0.584642667625719
"MSI",0.581120943952802,0.338228609099887,2.02544699086506,0.191047559517961
"XL",0.597938144329897,0.308340383728971,1.79899033291862,0.244891996351958
"EW",0.580246913580247,0.319532159219827,1.43679527962505,0.289124499436459
"AMZN",0.588447653429603,0.485444012544982,2.11068247513745,0.366476782898764
"NWL",0.573372206025267,0.283379269033691,1.54073146702576,0.272409188042612
"ROP",0.583955223880597,0.258432873392019,1.76742306092569,0.245338458562743
"HCP",0.613746369796709,0.28021056823384,1.51208056472581,0.366435587424587
"BMY",0.60920666013712,0.285559133955291,2.01724375862448,0.125165100168106
"NFLX",0.560836501901141,0.669297435343513,1.57408138547198,0.735349264226826
"EMN",0.580762250453721,0.33835298552711,1.70667800226103,0.329710724066069
"IP",0.592479674796748,0.453400065610127,2.29644791756734,0.190493403735436
"AMGN",0.585152838427948,0.23103000458722,1.41372098956979,0.264811578804723
"HCN",0.614035087719298,0.248487830698255,1.75316639190885,0.182376087300602
"REGN",0.568441064638783,0.59965065044357,1.76634494401647,0.45167696174028
"DHR",0.581106870229008,0.292369107260707,1.28259183260401,0.154861388720913
"SCG",0.574488802336904,0.147366021119362,1.08808384930588,0.308451682333596
"PLD",0.603130755064457,0.375521020485763,1.88876360330101,0.301666138386341
"BXP",0.591880341880342,0.289024415818249,2.09607627920189,0.217853552607736
"CME",0.585461689587426,0.326684623877362,1.86750480582682,0.223948022261656
"AVB",0.598165137614679,0.337629457081729,2.14889201110838,0.182092105030813
"AEP",0.622063329928498,0.201749343908672,1.76299998346967,0.195870400178277
"EL",0.590697674418605,0.341406802342345,2.12599987542697,0.148057509731069
"PPL",0.597560975609756,0.200159095047517,1.71472327283765,0.190487092373864
"VTR",0.614695340501792,0.266326985378308,1.51782963669477,0.224075969661308
"CHRW",0.603145235892692,0.257921152204485,1.58113487054316,0.205153185032038
"EIX",0.584130019120459,0.171345664251845,1.23183066304031,0.320000281432808
"VNO",0.579964850615114,0.30148929308281,1.84605880328384,0.191124858069061
"TWX",0.580090497737557,0.282279051071753,1.59746131449029,0.285407965386411
"CI",0.574926542605289,0.329017265679008,1.94637174150257,0.23759571063073
"NEE",0.61026102610261,0.217162633786066,1.80350609993243,0.139120442112153
"D",0.600947867298578,0.208337486313673,1.89403059598784,0.178946574206821
"EXC",0.579162410623085,0.160902776600476,1.14613394466555,0.223137286736746
"PSA",0.594924812030075,0.288724199199696,1.91182745636777,0.173121494031934
"DUK",0.611365719523373,0.215860454316608,1.90519535702272,0.112192334695064
"SBUX",0.596078431372549,0.314394951386651,1.82436379289777,0.288545422284041
"MMC",0.600373482726424,0.255160075832432,1.977272425218,0.207211456936711
"GRMN",0.582625118035883,0.361718015586801,1.93812099494439,0.292821786975445
"DGX",0.602350636630754,0.223700041222417,1.60262384223212,0.155966267776057
"GT",0.582828282828283,0.498970129565703,2.00518176620788,0.377052590648952
"SO",0.59694364851958,0.157635564614351,1.58732475324599,0.18516712134582
"BMS",0.616683217477656,0.27806977008322,1.99520791242379,0.135042089853532
"CELG",0.599804305283757,0.295547744579062,1.45136675083033,0.259718094328098
"AEE",0.600355239786856,0.241245294808947,1.85241194128716,0.113624205195439
"PFE",0.574110671936759,0.260612026761135,1.9627848961302,0.17481655623795
"AIV",0.594366197183099,0.339399800413423,1.84750727613848,0.281518544837418
"CNP",0.583035714285714,0.214404180404221,1.52980773755906,0.255214360067772
"AON",0.597147950089127,0.221625989143939,1.6318859470135,0.20578024436103
"FFIV",0.577057793345009,0.418267069175545,1.50891396352215,0.386493270754097
"MDT",0.593123209169054,0.228595912805567,1.53721662795259,0.266836936998303
"PRGO",0.599810785241249,0.390878810692037,1.66098631292979,0.503311449228022
"BIIB",0.593352883675464,0.389229610399003,1.79427222652917,0.299875573907549
"EQR",0.590558766859345,0.303972164879919,1.88338865301176,0.244431440232732
"PGR",0.584720861900098,0.261707665248397,1.95246515799835,0.232028153773542
"NKE",0.580677290836653,0.264739140894401,1.63756542245161,0.228658999716708
"PAYX",0.591463414634146,0.201942716426003,1.70573134715917,0.16245119149415
"JCI",0.567317574511819,0.227174288367596,1.4298929855747,0.239116899358795
"MON",0.58203125,0.323633347019912,1.94669819926546,0.266532380306439
"PNC",0.582991803278688,0.346249942057332,2.06182382563662,0.197907278485966
"XEL",0.608823529411765,0.187819988164827,1.72451785281037,0.173069451991475
"MO",0.617987533392698,0.249338795915282,2.04209962370121,0.169967875266922
"SNI",0.564440263405456,0.207873085464456,1.18632313861532,0.336019544906589
"HSY",0.574977000919963,0.208632954015785,1.62416868704264,0.300982531501568
"FOXA",0.554794520547945,0.232115031548797,1.20582895292251,0.5536482762294
"KEY",0.588877855014896,0.44210859294978,2.23029352453223,0.322699705917776
"ABT",0.593812375249501,0.211223010177664,1.61770336007974,0.194566436792469
"ALL",0.604147031102733,0.316059201060096,2.17682663856505,0.256362851521481
"ESS",0.601243339253996,0.306848739807244,1.93923574630262,0.192043125677854
"RSG",0.61487130600572,0.285031806153214,2.2129081059139,0.163481555983778
"MDLZ",0.57516339869281,0.180116334552908,1.30359464230577,0.193738373631936
"AFL",0.592092574734812,0.30706933663873,1.79625802585885,0.338068320292404
"AME",0.581120943952802,0.232542011917079,1.42760483297053,0.332386156662741
"CCI",0.580798479087453,0.318696744227913,2.20745050727208,0.109498518606824
"BSX",0.553816046966732,0.28822853439244,1.34343492709709,0.310372821666372
"SRE",0.599812558575445,0.213014824623218,1.7548544690748,0.208005760025084
"DTE",0.607038123167155,0.210541401806551,1.78819386743458,0.15462342345895
"MET",0.56570841889117,0.233614399872558,1.09715580823729,0.514054888373972
"NRG",0.575539568345324,0.26704958932828,1.05947767761644,0.500251634433546
"PBCT",0.576139670223084,0.156388252442318,1.11142516464143,0.278971272439426
"VFC",0.569943289224953,0.232225847655087,1.31390515423247,0.287474063249163
"PNW",0.576239476145931,0.181012927665668,1.53378743134841,0.207823004061629
"WEC",0.600691443388073,0.206582118752668,1.65292180489707,0.147959688589028
"USB",0.586037364798427,0.253082987119445,1.71295316765962,0.238172956067381
"CMG",0.595634095634096,0.371841644991572,1.48508977770896,0.44196692788776
"GPC",0.591651542649728,0.220967174214424,1.48392026921572,0.221753496727759
"WMT",0.60968660968661,0.190816655551434,1.59502565940282,0.193906977604279
"ED",0.596523330283623,0.170048094023437,1.56468405675939,0.20961117208429
"CINF",0.595515695067265,0.281048731865499,1.95988553182703,0.253055747014941
"ECL",0.586206896551724,0.201892056739008,1.42872399108347,0.207658064210704
"BBT",0.584944048830112,0.298023143930549,1.80669592731272,0.303591414920913
"UNM",0.594741613780598,0.323576614891808,1.75708109811721,0.284759999038183
"JNPR",0.588877855014896,0.249494020237601,1.0086979583818,0.534285888580256
"QCOM",0.585365853658537,0.272330178685522,1.37093978022053,0.306559164284711
"ICE",0.566990291262136,0.354593898596857,2.1363014516952,0.179958837318165
"XRAY",0.585410895660203,0.250567411834594,1.58259767909106,0.224657208081962
"NI",0.588878760255242,0.248541170681023,1.78746651586629,0.212388652384751
"MMM",0.581852198316183,0.185410868939475,1.41527773689451,0.295264080311622
"HRS",0.586768935762224,0.184598588273365,1.08502790986905,0.458841288800031
"CA",0.587743732590529,0.201848074174954,1.2041575257242,0.215156169438012
"DPS",0.590284142988084,0.281720511274801,1.96170751524685,0.194739907467607
"HUM",0.585412667946257,0.223366257686877,1.13003324517153,0.434462149057171
"SNA",0.58201581027668,0.283329100606182,1.66362103715789,0.331099979772314
"SRCL",0.576015108593012,0.15698613743079,0.930837957294394,0.490592577973454
"AIZ",0.617708333333333,0.327857937540843,2.10265073515422,0.187883855836804
"CL",0.587198515769944,0.207260545372699,1.79311991133591,0.102406766584743
"CTL",0.572139303482587,0.0768847035948779,0.482235689879028,0.56910668386109
"PDCO",0.596759675967597,0.216427579386897,1.34964620670287,0.28402791157326
"COL",0.574771108850458,0.248298240284111,1.74275742110654,0.245875025789777
"PEG",0.59609756097561,0.219150956284381,1.64051692095535,0.241615880405652
"SYMC",0.592205323193916,0.2693518700895,1.47018688686191,0.349921908005164
"AMT",0.601145038167939,0.278221946284758,1.8791264485751,0.140882922325737
"TIF",0.580131208997188,0.338514740185693,1.72765367092115,0.301722115063069
"HRL",0.608133086876155,0.221510068033195,1.56910881257114,0.256813038132514
"IFF",0.604243542435424,0.256397663349475,1.61874741124372,0.179335955879247
"FIS",0.59702878365831,0.266285104607825,1.70720814433478,0.243102454491885
"NDAQ",0.584269662921348,0.320468331998141,1.65794211699988,0.310344380124641
